treatment_SS	species_SS	Residuals_SS	treatment_MeanSq	species_MeanSq	Residuals_MeanSq	treatment_F	species_F	Residuals_F	treatment_pvalue	species_pvalue	Residuals_pvalue	treatment_pvalue.adj	species_pvalue.adj	Residuals_pvalue.adj
01d02aad8a625053d2284c0580b85fc2	1.4115	0.0518	0.4769	1.4115	0.0518	0.0954	14.7991	0.5435	NA	0.012	0.4941	NA	0.0208	0.6316	NA
01ec87fc65833175cd78632f91b9c013	0.9881	0.0812	0.9838	0.9881	0.0812	0.1968	5.0221	0.4126	NA	0.0751	0.5489	NA	0.0985	0.6801	NA
01eeb07eabe250603ae069b7c9a1b78a	12.2152	0.0461	0.8995	12.2152	0.0461	0.1799	67.8992	0.2561	NA	4e-04	0.6344	NA	0.0026	0.7517	NA
01f0a8d66a3f6ce7f33c54275e96b372	5.8434	2.723	0.8355	5.8434	2.723	0.1671	34.9692	16.2955	NA	0.002	0.01	NA	0.0056	0.054	NA
0210cce2ce54f6190c25524b42462d35	6.8707	0.2544	0.7377	6.8707	0.2544	0.1475	46.5658	1.7244	NA	0.001	0.2462	NA	0.0039	0.3988	NA
021b2869c2627d813d2146e5a70b97da	0.3341	0.4577	0.2001	0.3341	0.4577	0.04	8.3498	11.4373	NA	0.0342	0.0196	NA	0.0498	0.0787	NA
021c5fad1f1dcf7f5a8f2180e695338d	0.3723	1.5638	0.7839	0.3723	1.5638	0.1568	2.3745	9.9738	NA	0.184	0.0251	NA	0.2184	0.0912	NA
022ffb62b99d7950cce0c04b7db390a5	5.0772	1.1609	0.3583	5.0772	1.1609	0.0717	70.8532	16.2009	NA	4e-04	0.0101	NA	0.0025	0.0541	NA
0232656cb29c5e35e407aa7f91e22343	3.2448	0.0022	2.5214	3.2448	0.0022	0.5043	6.4346	0.0044	NA	0.0521	0.9497	NA	0.0714	0.9711	NA
023e44ea52bc5f894fd36692e0df6ef5	0.3539	0.001	0.7962	0.3539	0.001	0.1592	2.2225	0.0066	NA	0.1962	0.9385	NA	0.2315	0.9651	NA
023fa2f94fb9dae88485aa96f3adc67d	8.9954	0.8801	0.6257	8.9954	0.8801	0.1251	71.8767	7.0323	NA	4e-04	0.0453	NA	0.0025	0.1317	NA
0241e3fe915ef4b4685394ee622017ad	6.5519	0.1396	1.2959	6.5519	0.1396	0.2592	25.2795	0.5386	NA	0.004	0.496	NA	0.009	0.6331	NA
02732f74813ddeb7926f68edd6501d34	2.1527	0.0115	1.0882	2.1527	0.0115	0.2176	9.8912	0.0529	NA	0.0255	0.8272	NA	0.0388	0.896	NA
029ac96df8a3842cd51b0e24cb25d147	7.1502	20.1696	3.2723	7.1502	20.1696	0.6545	10.9253	30.8183	NA	0.0213	0.0026	NA	0.0334	0.0288	NA
